1, 2.019e-06
2, 3.099e-06
4, 2.808e-06
8, 3.009e-06
16, 3.688e-06
32, 7.006e-06
64, 7.096e-06
128, 1.0175e-05
256, 1.7821e-05
512, 4.1147e-05
1024, 7.4349e-05
2048, 0.000158773
4096, 0.000402126
8192, 0.000664894
16384, 0.00138814
32768, 0.00285856
65536, 0.00581611
131072, 0.0131393
262144, 0.025747
524288, 0.0582288
1048576, 0.111032
2097152, 0.250359
4194304, 0.517507
8388608, 1.06279
16777216, 2.31329
