1, 9.99e-07
2, 8.5e-07
4, 8.79e-07
8, 9.59e-07
16, 1.26e-06
32, 1.839e-06
64, 2.379e-06
128, 6.526e-06
256, 1.0394e-05
512, 2.3067e-05
1024, 4.9393e-05
2048, 0.000125241
4096, 0.000249313
8192, 0.000456849
16384, 0.00108105
32768, 0.0022576
65536, 0.00486296
131072, 0.0133479
262144, 0.0200515
524288, 0.0506849
1048576, 0.117357
