1, 1.169e-06
2, 1.039e-06
4, 1.1e-06
8, 1.619e-06
16, 1.909e-06
32, 2.629e-06
64, 4.358e-06
128, 9.075e-06
256, 1.802e-05
512, 5.1312e-05
1024, 8.5993e-05
2048, 0.000201019
4096, 0.000444453
8192, 0.00090786
16384, 0.00199989
32768, 0.00410316
65536, 0.00862142
131072, 0.0184365
262144, 0.0395916
524288, 0.0876757
1048576, 0.176051
2097152, 0.384014
4194304, 0.780355
8388608, 1.71456
16777216, 3.49577
