1, 1.759e-06
2, 2.6785e-06
4, 2.439e-06
8, 2.6235e-06
16, 3.223e-06
32, 4.777e-06
64, 7.391e-06
128, 1.32825e-05
256, 2.83695e-05
512, 6.36495e-05
1024, 0.000137454
2048, 0.000314047
4096, 0.000663849
8192, 0.00151408
16384, 0.00338464
32768, 0.00708254
65536, 0.0153321
131072, 0.0328017
262144, 0.0736041
524288, 0.150978
1048576, 0.343917
2097152, 0.80215
4194304, 1.58582
8388608, 3.08214
16777216, 7.40594
