1, 6.3e-07
2, 4.65e-07
4, 5.405e-07
8, 6.205e-07
16, 8.755e-07
32, 1.701e-06
64, 2.6015e-06
128, 5.102e-06
256, 1.3231e-05
512, 2.14245e-05
1024, 4.43e-05
2048, 0.000107408
4096, 0.00026655
8192, 0.000548786
16384, 0.00127252
32768, 0.00247875
65536, 0.00461825
131072, 0.00914814
262144, 0.0241963
524288, 0.0567298
1048576, 0.100427
2097152, 0.21054
4194304, 0.453681
8388608, 0.954835
16777216, 2.08698
