1, 4.60333e-07
2, 1.20367e-06
4, 2.74467e-06
8, 6.05267e-06
16, 1.28793e-05
32, 2.70457e-05
64, 6.03137e-05
128, 0.000112414
256, 0.000238487
512, 0.000473806
1024, 0.00103204
2048, 0.00198714
4096, 0.00396612
8192, 0.0080146
16384, 0.0167029
32768, 0.0340679
65536, 0.0669039
131072, 0.137079
262144, 0.277884
524288, 0.570802
1048576, 1.14195
2097152, 2.33293
4194304, 4.83056
8388608, 9.87854
16777216, 19.7321
